CH1,CH2,Start,Increment,
Volt,Volt,-5.50000e+00,5.00000e-02
-3.20000e+00,-1.04000e+01,
-1.20000e+00,-1.24000e+01,
-2.40000e+00,-1.04000e+01,
-4.00000e-01,-1.24000e+01,
0.00000e+00,-1.24000e+01,
-2.00000e+00,-1.00000e+01,
-4.00000e-01,-1.20000e+01,
-2.40000e+00,-1.00000e+01,
-8.00000e-01,-1.20000e+01,
-2.40000e+00,-9.60000e+00,
-2.40000e+00,-9.60000e+00,
-8.00000e-01,-1.20000e+01,
-2.00000e+00,-9.60000e+00,
-4.00000e-01,-1.16000e+01,
-1.60000e+00,-1.16000e+01,
1.20000e+00,-8.80000e+00,
0.00000e+00,-1.16000e+01,
-2.00000e+00,-8.80000e+00,
-1.20000e+00,-1.12000e+01,
-2.80000e+00,-8.80000e+00,
-1.60000e+00,-8.80000e+00,
-3.20000e+00,-1.12000e+01,
-3.20000e+00,-8.40000e+00,
-1.20000e+00,-1.08000e+01,
-2.40000e+00,-8.40000e+00,
0.00000e+00,-1.08000e+01,
0.00000e+00,-1.08000e+01,
-1.60000e+00,-8.00000e+00,
-4.00000e-01,-1.04000e+01,
-2.40000e+00,-8.00000e+00,
-1.20000e+00,-1.00000e+01,
-3.20000e+00,-8.00000e+00,
-3.20000e+00,-1.00000e+01,
-1.20000e+00,-7.60000e+00,
-2.00000e+00,-7.60000e+00,
0.00000e+00,-9.60000e+00,
-4.00000e-01,-9.60000e+00,
2.00000e+00,-7.20000e+00,
2.00000e+00,-9.60000e+00,
0.00000e+00,-7.20000e+00,
1.60000e+00,-9.20000e+00,
-4.00000e-01,-7.20000e+00,
-8.00000e-01,-9.20000e+00,
1.20000e+00,-6.80000e+00,
-1.20000e+00,-6.80000e+00,
2.00000e+00,-9.20000e+00,
0.00000e+00,-9.20000e+00,
2.40000e+00,-6.80000e+00,
2.00000e+00,-6.40000e+00,
4.00000e-01,-9.20000e+00,
1.20000e+00,-6.40000e+00,
-1.20000e+00,-8.80000e+00,
8.00000e-01,-8.80000e+00,
-2.00000e+00,-6.00000e+00,
-8.00000e-01,-8.80000e+00,
-2.00000e+00,-6.00000e+00,
-1.20000e+00,-6.00000e+00,
8.00000e-01,-8.40000e+00,
-4.00000e-01,-8.40000e+00,
2.00000e+00,-5.60000e+00,
2.40000e+00,-5.60000e+00,
