CH1,CH2,Start,Increment,
Volt,Volt,-5.50000e+00,5.00000e-02
-1.20000e+00,1.84000e+01,
-3.20000e+00,1.64000e+01,
-2.00000e+00,1.84000e+01,
-4.00000e+00,1.64000e+01,
-4.00000e+00,1.64000e+01,
-2.00000e+00,1.88000e+01,
-3.20000e+00,1.64000e+01,
-1.60000e+00,1.88000e+01,
-8.00000e-01,1.68000e+01,
-2.80000e+00,1.88000e+01,
-1.20000e+00,1.68000e+01,
-4.00000e+00,1.92000e+01,
-2.40000e+00,1.92000e+01,
-4.80000e+00,1.72000e+01,
-4.40000e+00,1.72000e+01,
-2.40000e+00,1.96000e+01,
-4.00000e+00,1.72000e+01,
-2.40000e+00,1.96000e+01,
-3.20000e+00,1.76000e+01,
-8.00000e-01,1.96000e+01,
-8.00000e-01,1.76000e+01,
-2.80000e+00,2.00000e+01,
-2.80000e+00,2.00000e+01,
-8.00000e-01,1.76000e+01,
-1.60000e+00,2.00000e+01,
-4.00000e+00,1.80000e+01,
-3.60000e+00,1.80000e+01,
-1.20000e+00,2.04000e+01,
-2.80000e+00,1.84000e+01,
-4.00000e-01,2.04000e+01,
-2.00000e+00,1.84000e+01,
0.00000e+00,2.04000e+01,
0.00000e+00,1.84000e+01,
-2.80000e+00,2.08000e+01,
-8.00000e-01,2.12000e+01,
-2.80000e+00,1.84000e+01,
-1.20000e+00,2.08000e+01,
-3.60000e+00,1.88000e+01,
-2.40000e+00,1.88000e+01,
-4.00000e-01,2.16000e+01,
-1.60000e+00,1.88000e+01,
1.20000e+00,2.16000e+01,
0.00000e+00,1.96000e+01,
2.00000e+00,2.20000e+01,
8.00000e-01,2.16000e+01,
-8.00000e-01,1.92000e+01,
0.00000e+00,2.20000e+01,
-2.00000e+00,1.96000e+01,
-2.40000e+00,2.00000e+01,
0.00000e+00,2.20000e+01,
-1.20000e+00,2.00000e+01,
8.00000e-01,2.24000e+01,
0.00000e+00,2.00000e+01,
2.00000e+00,2.24000e+01,
2.40000e+00,2.04000e+01,
0.00000e+00,2.24000e+01,
1.20000e+00,2.04000e+01,
-1.20000e+00,2.28000e+01,
-4.00000e-01,2.28000e+01,
-3.20000e+00,2.08000e+01,
-3.20000e+00,2.08000e+01,
-1.20000e+00,2.32000e+01,
-2.40000e+00,2.32000e+01,
0.00000e+00,2.08000e+01,
-1.60000e+00,2.12000e+01,
8.00000e-01,2.32000e+01,
1.20000e+00,2.12000e+01,
-1.60000e+00,2.36000e+01,
-1.60000e+00,2.36000e+01,
4.00000e-01,2.12000e+01,
-4.00000e-01,2.36000e+01,
-2.00000e+00,2.16000e+01,
-2.00000e+00,2.16000e+01,
4.00000e-01,2.40000e+01,
-1.60000e+00,2.16000e+01,
8.00000e-01,2.40000e+01,
-8.00000e-01,2.20000e+01,
1.20000e+00,2.40000e+01,
1.20000e+00,2.20000e+01,
-1.20000e+00,2.44000e+01,
4.00000e-01,2.44000e+01,
-2.40000e+00,2.24000e+01,
-2.40000e+00,2.44000e+01,
-4.00000e-01,2.24000e+01,
-4.00000e-01,2.24000e+01,
-2.40000e+00,2.48000e+01,
-2.40000e+00,2.28000e+01,
8.00000e-01,2.48000e+01,
0.00000e+00,2.28000e+01,
-1.60000e+00,2.48000e+01,
-8.00000e-01,2.28000e+01,
-2.40000e+00,2.52000e+01,
-1.60000e+00,2.52000e+01,
-4.00000e+00,2.32000e+01,
-3.60000e+00,2.32000e+01,
-1.20000e+00,2.56000e+01,
-2.80000e+00,2.32000e+01,
-1.20000e+00,2.60000e+01,
4.00000e-01,2.36000e+01,
-2.00000e+00,2.56000e+01,
-4.00000e-01,2.36000e+01,
-2.40000e+00,2.60000e+01,
-8.00000e-01,2.36000e+01,
-2.80000e+00,2.64000e+01,
-2.80000e+00,2.64000e+01,
-8.00000e-01,2.40000e+01,
-4.00000e-01,2.64000e+01,
-2.00000e+00,2.40000e+01,
-1.60000e+00,2.40000e+01,
8.00000e-01,2.68000e+01,
1.20000e+00,2.48000e+01,
-1.20000e+00,2.68000e+01,
-4.00000e-01,2.44000e+01,
-2.40000e+00,2.72000e+01,
-8.00000e-01,2.48000e+01,
-3.20000e+00,2.72000e+01,
-4.00000e+00,2.72000e+01,
-1.20000e+00,2.52000e+01,
-1.20000e+00,2.52000e+01,
-2.80000e+00,2.76000e+01,
-2.80000e+00,2.52000e+01,
-8.00000e-01,2.76000e+01,
-4.00000e-01,2.56000e+01,
-3.20000e+00,2.76000e+01,
-1.20000e+00,2.80000e+01,
-3.20000e+00,-2.64000e+01,
-2.40000e+00,-2.44000e+01,
-4.00000e+00,-2.68000e+01,
-3.60000e+00,-2.68000e+01,
0.00000e+00,-2.40000e+01,
-2.80000e+00,-2.64000e+01,
-4.00000e-01,-2.40000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,-2.28000e+01,
-5.12000e+01,-3.40000e+01,
-5.12000e+01,1.60000e+00,
-5.12000e+01,-4.40000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,-5.04000e+01,
-5.12000e+01,1.60000e+00,
-5.12000e+01,-4.40000e+01,
-5.12000e+01,-2.28000e+01,
-5.12000e+01,-3.40000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
-5.12000e+01,-3.08000e+01,
-5.12000e+01,3.20000e+00,
